nbSyll;pron;origin;warning;remarques;POS;lineId;pageId;sizePron;motVedette;hwd;pronSampa;ipa
1;thrŭms;;;;n.;12.0;214;6;thrums;;;
1;thrŭſh;;;;n.;13.0;214;6;thrush;thrush;T r\ V S;θɹʌʃ
1;thrŭſt;;;;v.;14.0;214;6;thrust;thrust;T r\ V s t;θɹʌst
1;thŭm_b_;;;;n.;15.0;214;7;thumb;thumb;T V m;θʌm
1;thŭmp;;;;n.;16.0;214;5;thump;thump;T V m p;θʌmp
2;thŭʹnd_e_r;;;;n.;17.0;214;10;thunder;thunder;T V n d 3:r;θʌndɜ:r
2;thŭʹrſday;;;;n.;18.0;214;9;thursday;thursday;T 3:r z d eI;θɜ:rzdeI
1;thwăck;;;;n.;19.0;214;6;thwack;;;
1;thwărt;;;;v.;20.0;214;6;thwart;thwart;T w O: r\ t;θwOːɹt
1;t_h_ȳme;G.;;;n.;21.0;214;7;thyme;thyme;T aI m;θaIm
2;thy̆ʹrſus;L.;;;n.;22.0;214;9;thyorsus;;;
3;tīāʹrā;;;;n.;23.0;214;6;tiara;tiara;t i: A r\ @;tiːɑɹə
1;tĭck;F.;;;n.;24.0;214;4;tick;tick;t I k;tɪk
2;tĭʹcket;F.;;;n.;25.0;214;7;ticket;ticket;t I k @ t;tɪkət
2;tĭʹcking;;;;n.;26.0;214;8;ticking;ticking;t I k i N;tɪkiŋ
2;tĭʹckle;;;;v.;27.0;214;7;tickle;tickle;t I k @ l;tɪkəl
2;tĭʹckliſh;;;;a.;28.0;214;9;ticklish;ticklish;t I k @ l i S;tɪkəliʃ
2;tĭʹcktāc;;;;n.;29.0;214;8;ticktac;;;
2;tĭʹdbĭt;;;;n.;30.0;214;7;tidbit;tidbit;t I d b I t;tɪdbɪt
2;tĭʹddle;;;;v.;31.0;214;7;tiddle;;;
1;tīde;;;;n.;32.0;214;4;tide;tide;t aI d;taId
2;tīʹd_e_ſmĕn;;;;n.;33.0;214;11;tidesmen;;;
2;tīʹdings;;;;n.;34.0;214;8;tidings;tidings;t aI 4 i N z;taIɾiŋz
2;tīʹdy;;;;a.;35.0;214;5;tidy;tidy;t aI 4 i:;taIɾiː
1;tīe;;;;v.;36.0;214;3;tie;tie;t aI;taI
1;tierce;F.;;;n.;37.0;214;6;tierce;tierce;t i: r\ s;tiːɹs
2;tieʹrcel;F.;;;n.;38.0;214;8;tiercel;;;
2;tīes;;nbSyll>1 et pas d'accent tonic;2{syll}. Contraire à sa règle de syllabation selon laquelle ce mot devrait faire 1 syllabe et non 2.;n.;39.0;214;4;ties;ties;t aI z;taIz
1;tĭff;;;;n.;40.0;214;4;tiff;tiff;t I f;tɪf
3;tĭʹffăny;;;;n.;41.0;214;8;tiffany;tiffany;t I f @ n i:;tɪfəniː
2;tīʹg_e_r;;;;n.;42.0;214;8;tiger;tiger;t aI g 3:r;taIgɜ:r
1;tī_gh_t;;;;n.;43.0;214;7;tight;tight;t aI t;taIt
2;tīʹ_gh_t_e_n;;;;v.;44.0;214;12;tighten;tighten;t aI t @ n;taItən
2;tīʹgreſs;F.;;;n.;45.0;214;8;tigress;;;
1;tīle;;;;n.;46.0;214;4;tile;tile;t aI l;taIl
1;tĭll;;;;n.;47.0;214;4;till;till;t I l;tɪl
2;tĭʹllage;;;;n.;48.0;214;8;tillage;;;
2;tĭʹller;;;;n.;49.0;214;7;tiller;tiller;t I l 3:r;tɪlɜ:r
1;tĭlt;;;;n.;50.0;214;4;tilt;tilt;t I l t;tɪlt
4;timāʹrĭots;;;;n.;51.0;214;10;timariots;;;
2;tĭʹmb_e_r;;;;n.;52.0;214;9;timber;timber;t I m b 3:r;tɪmbɜ:r
2;tĭʹmbrel;;;;n.;53.0;214;8;timbrel;;;
1;tīme;;;;n.;54.0;214;4;time;time;t aI m;taIm
2;tīm_e_ʹly;;;;a.;55.0;214;9;timely;timely;t aI m l i:;taImliː
2;tĭʹmĭd;;;;a.;56.0;214;6;timid;timid;t I m i d;tɪmid
4;tĭmĭʹdĭty;L.;;;n.;57.0;214;9;timidity;timidity;t @ m I 4 @ 4 i:;təmɪɾəɾiː
3;tĭʹmŏr_o_us;;;;a.;58.0;214;11;timorous;timorous;t I m 3:r @ s;tɪmɜ:rəs
4;tĭʹmŏr_o_ŭſneſs;;;;n.;59.0;214;15;timorousness;;;
1;tĭn;;;;n.;60.0;214;3;tin;tin;t I n;tɪn
1;tĭnt;;;;n.;61.0;214;4;tint;tint;t I n t;tɪnt
2;tĭʹnctūre;L.;;;n.;62.0;214;9;tincture;tincture;t I N k tS 3:r;tɪŋktSɜ:r
3;tĭʹnctūred;;;;a.;63.0;214;10;tinctured;;;
2;tĭʹnd_e_r;;;;n.;64.0;214;9;tinder;tinder;t I n d 3:r;tɪndɜ:r
1;tĭnge;;;;v.;65.0;214;5;tinge;tinge;t I n dZ;tɪndZ
2;tĭnglĭng;;nbSyll>1 et pas d'accent tonic;;n.;66.0;214;8;tingling;tingling;t I N g @ l i N;tɪŋgəliŋ
2;tĭʹnk_e_r;;;;n.;67.0;214;9;tinker;tinker;t I N k 3:r;tɪŋkɜ:r
2;tĭʹnklĭng;;;;n.;68.0;214;9;tinkling;tinkling;t I N k @ l i N;tɪŋkəliŋ
2;tĭʹnmăn;;;;n.;69.0;214;7;tinman;tinman;t I n m { n;tɪnmæn
2;tĭʹnſ_e_l;;;;n.;70.0;214;9;tinsel;tinsel;t I n s @ l;tɪnsəl
2;tīʹny;;;;a.;71.0;214;5;tiny;tiny;t aI n i:;taIniː
1;tĭp;;;;n.;72.0;214;3;tip;tip;t I p;tɪp
2;tĭʹppĕt;;;;n.;73.0;214;7;tippet;tippet;t I p @ t;tɪpət
2;tĭʹpple;;;;v.;2.0;215;7;tipple;tipple;t I p @ l;tɪpəl
2;tĭʹppler;;;;n.;3.0;215;8;tippler;;;
2;tĭʹpſtăff;;;;n.;4.0;215;9;tipstaff;;;
2;tĭʹpſy;;;;a.;5.0;215;6;tipsy;tipsy;t I p s i:;tɪpsiː
2;tĭʹptoe;;;;n.;6.0;215;7;tiptoe;tiptoe;t I p t @U;tɪptoʊ
1;tīre;;;;n.;7.0;215;4;tire;tire;t aI 3:r;taIɜ:r
2;tīʹr_e_sŏme;;;;a.;8.0;215;11;tiresome;tiresome;t aI 3:r s @ m;taIɜ:rsəm
2;tĭʹſsūe;F.;;;n.;9.0;215;7;tissue;tissue;t I s j u;tɪsju
1;tĭt;;;;n.;10.0;215;3;tit;tit;t I t;tɪt
3;tīth_e_able;;nbSyll>1 et pas d'accent tonic;;a.;11.0;215;11;titheable;;;
1;tīthes;;;;n.;12.0;215;6;tithes;;;
1;tīthe;;;;v.;13.0;215;5;tithe;tithe;t aI D;taIð
2;tīʹthing;;;;n.;14.0;215;8;tithing;tithing;t aI D i N;taIðiŋ
5;tĭtĭlāʹtion;;;;n.;15.0;215;11;titilation;;;
2;tīʹtle;;;;n.;16.0;215;6;title;title;t aI 4 @ l;taIɾəl
2;tĭʹtt_e_r;;;;v.;17.0;215;9;titter;titter;t I 4 3:r;tɪɾɜ:r
2;tīʹring;;;;n.;18.0;215;7;tiring;tiring;t aI r\ i N;taIɹiŋ
3;tīʹtŭlar;;;;n.;19.0;215;8;titular;titular;t I tS @ l 3:r;tɪtSəlɜ:r
1;toad;;;;n.;20.0;215;4;toad;toad;t @U d;toʊd
1;toaſt;;;;n.;21.0;215;5;toast;toast;t @U s t;toʊst
2;tobăʹcco;;;;n.;22.0;215;8;tobacco;tobacco;t @ b { k @U;təbækoʊ
4;tobăʹccŏniſt;;;;n.;23.0;215;12;tobacconist;;;
3;tŏccāʹto;;;;n.;24.0;215;8;toccato;;;
1;tod;;;;n.;25.0;215;3;tod;tod;t A d;tɑd
1;tōe;;;;n.;26.0;215;3;toe;toe;t @U;toʊ
3;togĕʹther;;;;p.;27.0;215;9;together;together;t @ g E D 3:r;təgɛðɜ:r
1;toil;;;;v.;28.0;215;4;toil;toil;t OI l;tOIl
2;toiʹlet;F.;;;n.;29.0;215;7;toilet;toilet;t OI l @ t;tOIlət
1;toiles;;;;n.;30.0;215;6;toiles;;;
2;toiʹlsŏme;;;;a.;31.0;215;9;toilsome;;;
1;toiſe;;;;n.;32.0;215;5;toise;;;
2;tŏʹk_e_n;;;;n.;33.0;215;8;token;token;t @U k @ n;toʊkən
4;tŏʹlĕrable;;;;v.;34.0;215;10;tolerable;tolerable;t A l 3:r @ b @ l;tɑlɜ:rəbəl
3;tŏʹlĕrāte;;;;v.;35.0;215;9;tolerate;tolerate;t A l 3:r eI t;tɑlɜ:reIt
5;tŏlĕrāʹtion;;;;n.;36.0;215;11;toleration;toleration;t A l 3:r eI S @ n;tɑlɜ:reIʃən
1;toll;;;;n.;37.0;215;4;toll;toll;t @U l;toʊl
1;tomb (toom);;;Aide à la {pron}.;n.;38.0;215;11;tomb toom;;;
2;tŏʹmboy;;;;n.;39.0;215;7;tomboy;tomboy;t A m b OI;tɑmbOI
1;tōme;;;;n.;40.0;215;4;tome;tome;t @U m;toʊm
2;tōʹmin;;;;n.;41.0;215;6;tomin;;;
2;tŏʹmkĭn;;;;n.;42.0;215;7;tomkin;tomkin;t A m k i n;tɑmkin
1;tŏn;;;;n.;43.0;215;3;ton;ton;t V n;tʌn
1;tōne;G.;;;n.;44.0;215;4;tone;tone;t @U n;toʊn
1;tŏngs;;;;n.;45.0;215;5;tongs;tongs;t A N z;tɑŋz
1;tŏng_u_e;;;;n.;46.0;215;8;tongue;tongue;t V N;tʌŋ
2;tŏʹnnage;;;;n.;47.0;215;8;tonnage;tonnage;t V n @ dZ;tʌnədZ
2;tŏʹnſ_o_r;L.;;;n.;48.0;215;9;tonsor;;;
2;tŏʹnsūre;L.;;;n.;49.0;215;8;tonsure;;;
1;tool;;;;n.;50.0;215;4;tool;tool;t u l;tul
1;tooth;;;;n.;51.0;215;5;tooth;tooth;t u T;tuθ
2;tooʹthāch;;;;n.;52.0;215;9;toothach;;;
2;tooʹthing;;;;n.;53.0;215;9;toothing;;;
2;tooʹthleſs;;;;a.;54.0;215;10;toothless;toothless;t u T l @ s;tuθləs
2;tooʹthsŏme;;;;a.;55.0;215;10;toothsome;;;
2;tooʹthworf;;;;n.;56.0;215;10;toothworf;;;
1;tŏp;;;;n.;57.0;215;3;top;top;t A p;tɑp
2;tōʹpăz;G.;;;n.;58.0;215;6;topaz;topaz;t @U p { z;toʊpæz
2;tōʹpic;;;;n.;59.0;215;6;topic;topic;t A p i k;tɑpik
2;tōʹping;;;;n.;60.0;215;7;toping;;;
4;tŏpŏgrăʹphic;G.;;;a.;61.0;215;12;topographic;topographic;t A p @ g r\ { f i k;tɑpəgɹæfik
4;tŏpŏʹgrăphy;G.;;;n.;62.0;215;11;topography;topography;t @ p A g r\ @ f i:;təpɑgɹəfiː
2;tŏʹpping;;;;a.;63.0;215;8;topping;topping;t A p i N;tɑpiŋ
4;tŏpsy̆tŭʹrvy;;;;p.;64.0;215;12;topsyoturvy;;;
1;tŏrch;;;;n.;65.0;215;5;torch;torch;t O: r\ tS;tOːɹtS
1;tōre;L.;;;n.;66.0;215;4;tore;tore;t O: r\;tOːɹ
2;tŏrmĕʹnt;L.;;;v.;67.0;215;8;torment;torment;t O: r\ m E n t;tOːɹmɛnt
3;tŏrmĕʹntil;L.;;;n.;68.0;215;10;tormentil;;;
3;tŏrnāʹdo;;;;n.;69.0;215;8;tornado;tornado;t O: r\ n eI d @U;tOːɹneIdoʊ
3;tŏrpēʹdo;L.;;;n.;70.0;215;8;torpedo;torpedo;t O: r\ p i: d @U;tOːɹpiːdoʊ
2;tŏʹrpid;L.;;;a.;71.0;215;7;torpid;torpid;t O: r\ p @ d;tOːɹpəd
5;tŏrrĕfăʹction;L.;;;n.;72.0;215;13;torrefaction;;;
2;tŏʹrrĕnt;;;;n.;73.0;215;8;torrent;torrent;t O: r\ @ n t;tOːɹənt
2;tŏʹrrid;;;;a.;2.0;216;7;torrid;torrid;t O: r\ @ d;tOːɹəd
2;tŏʹrtoiſe;;;;n.;3.0;216;9;tortoise;tortoise;t O: r\ 4 @ s;tOːɹɾəs
2;tŏʹrtūre;;;;v.;4.0;216;8;torture;torture;t O: r\ tS 3:r;tOːɹtSɜ:r
3;tŏʹrtū_o_ŭs;;;;a.;5.0;216;11;tortuous;tortuous;t O: r\ tS @ w @ s;tOːɹtSəwəs
2;tōʹry;;;;n.;6.0;216;5;tory;tory;t O: r\ i:;tOːɹiː
1;tŏſs;;;;v.;7.0;216;4;toss;toss;t O: s;tOːs
1;tŏſt;;;;n.;8.0;216;4;tost;;;
2;tōʹtal;;;;n.;9.0;216;6;total;total;t @U 4 @ l;toʊɾəl
3;tōʹtally;;;;p.;10.0;216;8;totally;totally;t @U 4 @ l i:;toʊɾəliː
2;tŏʹtt_e_r;;;;v.;11.0;216;9;totter;totter;t A 4 3:r;tɑɾɜ:r
1;touch;;;;v.;12.0;216;5;touch;touch;t V tS;tʌtS
2;touʹched;;;;a.;13.0;216;8;touched;touched;t V tS t;tʌtSt
2;toŭʹchy;;;;a.;14.0;216;7;touchy;touchy;t V tS i:;tʌtSiː
1;tough (tŭff);;;Aide à la {pron}.;a.;15.0;216;12;tough tuff;;;
1;tȯu̇r;;;;n.;16.0;216;5;touor;;;
3;t_o_ŭʹrnament;F.;;;n.;17.0;216;13;tournament;tournament;t U r\ n @ m @ n t;tʊɹnəmənt
2;tȯu̇ʹzle;;;;v.;18.0;216;8;touozle;;;
1;tȯẇ;;;;v.;19.0;216;3;tow;tow;t @U;toʊ
2;tȯʹẇage;;;;n.;20.0;216;7;towage;;;
2;toʹ_w_ărd;;;;a.;21.0;216;9;toward;toward;t @ w O: r\ d;təwOːɹd
2;tȯʹẇel;;;;n.;22.0;216;6;towel;towel;t aU @ l;taUəl
2;tȯʹẇ_e_r;;;;n.;23.0;216;8;tower;tower;t aU 3:r;taUɜ:r
3;tȯʹẇ_e_ring;;;;a.;24.0;216;11;towering;towering;t aU 3:r i N;taUɜ:riŋ
1;tȯẇn;;;;n.;25.0;216;4;town;town;t aU n;taUn
2;tȯʹẇnſhip;;;;n.;26.0;216;9;township;township;t aU n S i p;taUnʃip
2;tȯʹẇnſmen;;;;n.;27.0;216;9;townsmen;;;
1;tȯʹẇr;;;;v.;28.0;216;5;towr;;;
1;toy;;;;n.;29.0;216;3;toy;toy;t OI;tOI
1;trāce;;;;n.;30.0;216;5;trace;trace;t r\ eI s;tɹeIs
2;trāʹces;F.;;;n.;31.0;216;7;traces;traces;t r\ eI s @ z;tɹeIsəz
4;trăc_h_eʹlĭum;G.;;;n.;32.0;216;13;trachelium;;;
1;trăck;;;;n.;33.0;216;5;track;track;t r\ { k;tɹæk
1;trăct;L.;;;n.;34.0;216;5;tract;tract;t r\ { k t;tɹækt
3;trăʹctable;;;;a.;35.0;216;10;tractable;tractable;t r\ { k t @ b @ l;tɹæktəbəl
2;trăʹctăte;L.;;;n.;36.0;216;9;tractate;;;
1;trāde;;;;n.;37.0;216;5;trade;trade;t r\ eI d;tɹeId
2;trāʹd_e_r;;;;n.;38.0;216;9;trader;trader;t r\ eI 4 3:r;tɹeIɾɜ:r
2;trāʹd_e_ſman;;;;n.;39.0;216;12;tradesman;;;
4;trădĭʹtion;;;;n.;40.0;216;10;tradition;tradition;t r\ @ d I S @ n;tɹədɪʃən
5;trădĭʹtional;;;;a.;41.0;216;12;traditional;traditional;t r\ @ d I S @ n @ l;tɹədɪʃənəl
2;trădūʹce;;;;v.;42.0;216;8;traduce;;;
4;trădŭʹction;;;;n.;43.0;216;11;traduction;;;
2;trăʹffic;;;;v.;44.0;216;8;traffic;traffic;t r\ { f i k;tɹæfik
3;trăʹgăcănth;G.;;;n.;45.0;216;11;tragacanth;;;
4;trăgēʹdĭan;;;;n.;46.0;216;10;tragedian;;;
3;trăʹgĕdy;;;;n.;47.0;216;8;tragedy;tragedy;t r\ { dZ @ 4 i:;tɹædZəɾiː
3;trăʹgĭcal;;;;a.;48.0;216;9;tragical;;;
5;trăgĭcŏʹmĕdy;;;;n.;49.0;216;12;tragicomedy;;;
5;trăgĭcŏʹmĭcal;;;;a.;50.0;216;13;tragicomical;;;
3;trăʹgĭum;G.;;;n.;51.0;216;8;tragium;;;
4;trăjĕʹctŏry;;;;n.;52.0;216;11;trajectory;trajectory;t r\ @ dZ E k t 3:r i:;tɹədZɛktɜ:riː
1;trail;;;;v.;53.0;216;5;trail;trail;t r\ eI l;tɹeIl
1;train;;;;n.;54.0;216;5;train;train;t r\ eI n;tɹeIn
2;traiʹtor;F.;;;n.;55.0;216;8;traitor;traitor;t r\ eI 4 3:r;tɹeIɾɜ:r
3;traiʹtĕr_o_us;;;;a.;56.0;216;13;traiterous;;;
2;trăʹmmel;;;;n.;57.0;216;8;trammel;trammel;t r\ { m @ l;tɹæməl
2;trăʹmple;;;;v.;58.0;216;8;trample;trample;t r\ { m p @ l;tɹæmpəl
1;trănce;;;;n.;59.0;216;6;trance;trance;t r\ { n s;tɹæns
2;trăʹnquil;;;;a.;60.0;216;9;tranquil;tranquil;t r\ { N k w @ l;tɹæŋkwəl
4;trănquĭʹllĭty;L.;;;n.;61.0;216;13;tranquillity;;;
2;trănsăʹct;L.;;;v.;62.0;216;9;transact;transact;t r\ { n z { k t;tɹænzækt
4;trănsăʹction;;;;n.;63.0;216;12;transaction;transaction;t r\ { n z { k S @ n;tɹænzækʃən
3;trănsăʹctor;;;;n.;64.0;216;11;transactor;;;
3;trănsăʹlpĭne;L.;;;n.;65.0;216;12;transalpine;;;
2;trănſcĕʹnd;L.;;;v.;66.0;216;10;transcend;transcend;t r\ { n s E n d;tɹænsɛnd
4;trănſcĕʹndĕncy;L.;;;n.;67.0;216;14;transcendency;;;
3;trănſcĕʹndĕnt;;;;a.;68.0;216;13;transcendent;transcendent;t r\ { n s E n d @ n t;tɹænsɛndənt
2;trănſcrīʹbe;L.;;;v.;69.0;216;11;transcribe;transcribe;t r\ { n s k r\ aI b;tɹænskɹaIb
2;trăʹnſcrĭpt;;;;n.;70.0;216;11;transcript;transcript;t r\ { n s k r\ I p t;tɹænskɹɪpt
2;trănsfĕʹr;L.;;;v.;71.0;216;9;transfer;transfer;t r\ { n s f 3:r;tɹænsfɜ:r
6;trănsfĭgŭrāʹtion;;;;n.;72.0;216;16;transfiguration;;;
2;trănsfĭʹx;L.;;;v.;73.0;216;9;transfix;transfix;t r\ { n s f I k s;tɹænsfɪks
2;trănsfŏʹrm;L.;;;v.;2.0;217;10;transform;transform;t r\ { n s f O: r\ m;tɹænsfOːɹm
5;trănsfŏrmāʹtion;;;;n.;3.0;217;15;transformation;transformation;t r\ { n s f 3:r m eI S @ n;tɹænsfɜ:rmeIʃən
2;trănsfūʹſe;;;;v.;4.0;217;10;transfuse;transfuse;t r\ { n s f j u z;tɹænsfjuz
4;trănsfūʹſion;;;;n.;5.0;217;12;transfusion;transfusion;t r\ { n s f j u Z @ n;tɹænsfjuʒən
2;trănſgrĕʹſs;L.;;;v.;6.0;217;11;transgress;transgress;t r\ { n z g r\ E s;tɹænzgɹɛs
4;trănſgrĕʹſſion;;;;n.;7.0;217;14;transgression;transgression;t r\ { n z g r\ E S @ n;tɹænzgɹɛʃən
3;trăʹnsĭent;L.;;;a.;8.0;217;10;transient;transient;t r\ { n Z @ n t;tɹænʒənt
2;trăʹnſit;L.;;;n.;9.0;217;8;transit;transit;t r\ { n z @ t;tɹænzət
4;trănsĭʹtion;L.;;;n.;10.0;217;11;transition;transition;t r\ { n z I S @ n;tɹænzɪʃən
3;trăʹnsĭtive;L.;;;a.;11.0;217;11;transitive;;;
4;trăʹnsĭtory;;;;a.;12.0;217;11;transitory;transitory;t r\ { n z @ t O: r\ i:;tɹænzətOːɹiː
2;trănſlāʹte;L.;;;v.;13.0;217;10;translate;translate;t r\ { n z l eI t;tɹænzleIt
4;trănſlāʹtion;L.;;;n.;14.0;217;12;translation;translation;t r\ { n z l eI S @ n;tɹænzleIʃən
3;trănſlūʹcid;L.;;;a.;15.0;217;11;translucid;;;
3;trănſmarĭʹne;;;;a.;16.0;217;12;transmarine;;;
3;trănſmĭʹgrāte;L.;;;v.;17.0;217;13;transmigrate;;;
5;trănſmĭgrāʹtion;L.;;;n.;18.0;217;15;transmigration;;;
4;trănſmĭſsĭble;;nbSyll>1 et pas d'accent tonic;;a.;19.0;217;13;transmissible;;;
3;trănſmĭʹſſion;L.;;;n.;20.0;217;13;transmission;transmission;t r\ { n s m I S @ n;tɹænsmɪʃən
2;trănſmĭʹt;L.;;;v.;21.0;217;9;transmit;transmit;t r\ { n z m I t;tɹænzmɪt
4;trănſmŏʹgrĭphy;;;;v.;22.0;217;14;transmogriphy;;;
4;trănſmūʹtable;;;;a.;23.0;217;13;transmutable;;;
5;trănſmūtāʹtion;L.;;;n.;24.0;217;14;transmutation;transmutation;t r\ { n z m j u t eI S @ n;tɹænzmjuteIʃən
2;trănſmūʹte;L.;;;v.;25.0;217;10;transmute;;;
2;trăʹnsŏm;;;;n.;26.0;217;8;transom;transom;t r\ { n s @ m;tɹænsəm
4;trănſpāʹrĕncy;;;;n.;27.0;217;13;transparency;transparency;t r\ { n s p E r\ @ n s i:;tɹænspɛɹənsiː
3;trănſpāʹrent;L.;;;a.;28.0;217;12;transparent;transparent;t r\ { n s p E r\ @ n t;tɹænspɛɹənt
3;trănſpieʹrce;;;;v.;29.0;217;12;transpierce;;;
5;trănſpĭrāʹtion;;;;n.;30.0;217;14;transpiration;;;
2;trănſpīʹre;L.;;;v.;31.0;217;10;transpire;transpire;t r\ { n s p aI 3:r;tɹænspaIɜ:r
2;trănſplăʹnt;;;;v.;32.0;217;11;transplant;transplant;t r\ { n s p l { n t;tɹænsplænt
2;trăʹnſpŏrt;;;;n.;33.0;217;10;transport;transport;t r\ { n s p O: r\ t;tɹænspOːɹt
5;trănſpŏrtāʹtion;;;;n.;34.0;217;15;transportation;transportation;t r\ { n s p 3:r t eI S @ n;tɹænspɜ:rteIʃən
3;trănſpŏʹrting;;;;a.;35.0;217;13;transporting;transporting;t r\ { n s p O: r\ 4 i N;tɹænspOːɹɾiŋ
5;trănſpŏsĭʹtion;L.;;;n.;36.0;217;14;transposition;;;
3;trănſpōʹſe;L.;;;v.;37.0;217;10;transpose;transpose;t r\ { n s p @U z;tɹænspoʊz
5;trănsŭbſtăʹntiāte;L.;;;v.;38.0;217;17;transubstantiate;;;
7;trănsŭbſtăntiāʹtion;;;;n.;39.0;217;19;transubstantiation;;;
2;trănsūʹde;;;;v.;40.0;217;9;transude;;;
2;trănſvĕʹrſe;;;;a.;41.0;217;11;transverse;transverse;t r\ { n z v 3:r s;tɹænzvɜ:rs
1;trăp;;;;n.;42.0;217;4;trap;trap;t r\ { p;tɹæp
1;trāpes;;;;n.;43.0;217;6;trapes;;;
4;trăpĕʹzĭum;G.;;;n.;44.0;217;10;trapezium;;;
3;trăpĕzoiʹd;;;;n.;45.0;217;10;trapezoid;;;
1;trăſh;;;;n.;46.0;217;5;trash;trash;t r\ { S;tɹæʃ
3;travāʹdo;;;;n.;47.0;217;8;travado;;;
2;trăʹv_a_ĭl;F.;;;n.;48.0;217;10;travail;travail;t r\ @ v eI l;tɹəveIl
3;trăvăʹlly;F.;;;n.;49.0;217;9;travally;;;
2;trăʹvel;;;;v.;50.0;217;7;travel;travel;t r\ { v @ l;tɹævəl
3;trăʹvĕller;;;;n.;51.0;217;10;traveller;traveller;t r\ { v @ l 3:r;tɹævəlɜ:r
2;trăʹvels;;;;n.;52.0;217;8;travels;travels;t r\ { v @ l z;tɹævəlz
2;trăvĕʹrſe;;;;a.;53.0;217;9;traverse;traverse;t r\ { v 3:r s;tɹævɜ:rs
1;trāves;;;;n.;54.0;217;6;traves;;;
3;trăvĕʹſty;;;;a.;55.0;217;9;travesty;travesty;t r\ { v @ s t i:;tɹævəstiː
1;tray;;;;n.;56.0;217;4;tray;tray;t r\ eI;tɹeI
3;treaʹchĕr_o_us;;;;a.;57.0;217;14;treacherous;treacherous;t r\ E tS 3:r @ s;tɹɛtSɜ:rəs
3;treaʹchĕry;;;;n.;58.0;217;10;treachery;treachery;t r\ E tS 3:r i:;tɹɛtSɜ:riː
2;treaʹcle;;;;n.;59.0;217;8;treacle;;;
1;tread;;;;v.;60.0;217;5;tread;tread;t r\ E d;tɹɛd
2;treadles;;nbSyll>1 et pas d'accent tonic;;n.;61.0;217;8;treadles;;;
2;treaʹſon;;;;n.;62.0;217;8;treason;treason;t r\ i: z @ n;tɹiːzən
4;treaʹsŏnable;;;;a.;63.0;217;12;treasonable;;;
2;treaʹsūre;F.;;;n.;64.0;217;9;treasure;treasure;t r\ E Z 3:r;tɹɛʒɜ:r
3;treaʹsūrer;;;;n.;65.0;217;10;treasurer;treasurer;t r\ E Z 3:r 3:r;tɹɛʒɜ:rɜ:r
3;treaʹsūry;;;;n.;66.0;217;9;treasury;treasury;t r\ E Z 3:r i:;tɹɛʒɜ:riː
1;treat;F.;;;v.;67.0;217;5;treat;treat;t r\ i: t;tɹiːt
2;treaʹtĭſe;L.;;;n.;68.0;217;9;treatise;treatise;t r\ i: 4 @ s;tɹiːɾəs
2;treaʹtment;F.;;;n.;69.0;217;10;treatment;treatment;t r\ i: t m @ n t;tɹiːtmənt
2;treaʹty;F.;;;n.;70.0;217;7;treaty;treaty;t r\ i: 4 i:;tɹiːɾiː
2;trĕʹble;L.;;;n.;71.0;217;7;treble;treble;t r\ E b @ l;tɹɛbəl
1;tree;;;;n.;72.0;217;4;tree;tree;t r\ i:;tɹiː
2;trēʹfoil;L.;;;n.;73.0;217;8;trefoil;;;
1;treeks;;;;n.;2.0;218;6;treeks;;;
2;trĕʹmble;;;;v.;3.0;218;8;tremble;tremble;t r\ E m b @ l;tɹɛmbəl
3;tremĕʹnd_o_us;L.;;;a.;4.0;218;13;tremendous;tremendous;t r\ @ m E n d @ s;tɹəmɛndəs
2;trĕʹmor;L.;;;n.;5.0;218;7;tremor;tremor;t r\ E m 3:r;tɹɛmɜ:r
3;trĕʹmūl_o_us;;;;a.;6.0;218;12;tremulous;tremulous;t r\ E m j @ l @ s;tɹɛmjələs
1;trĕnch;;;;n.;7.0;218;6;trench;trench;t r\ E n tS;tɹɛntS
2;trĕʹncher;;;;n.;8.0;218;9;trencher;trencher;t r\ E n tS 3:r;tɹɛntSɜ:r
2;trĕʹnches;;;;n.;9.0;218;9;trenches;trenches;t r\ E n tS i z;tɹɛntSiz
2;trepăʹn;;;;n.;10.0;218;7;trepan;;;
5;trĕpĭdāʹtion;L.;;;n.;11.0;218;12;trepidation;trepidation;t r\ E p i d eI S @ n;tɹɛpideIʃən
2;trĕʹſpăſs;F.;;;n.;12.0;218;9;trespass;trespass;t r\ E s p { s;tɹɛspæs
2;treʹſſel;;;;n.;13.0;218;8;tressel;tressel;t r\ E s @ l;tɹɛsəl
2;trĕʹſſes;;;;n.;14.0;218;8;tresses;tresses;t r\ E s i z;tɹɛsiz
1;trĕt;;;;n.;15.0;218;4;tret;;;
2;trĕʹvet;;;;n.;16.0;218;7;trevet;;;
2;trīʹal;;;;n.;17.0;218;6;trial;trial;t r\ aI @ l;tɹaIəl
3;trīʹăngle;L.;;;n.;18.0;218;9;triangle;triangle;t r\ aI { N g @ l;tɹaIæŋgəl
4;trīʹăngŭlar;;;;a.;19.0;218;11;triangular;triangular;t r\ aI { N g j @ l 3:r;tɹaIæŋgjəlɜ:r
1;trībe;;;;n.;20.0;218;5;tribe;tribe;t r\ aI b;tɹaIb
5;trĭbūlāʹtion;L.;;;n.;21.0;218;12;tribulation;tribulation;t r\ I b j @ l eI S @ n;tɹɪbjəleIʃən
3;trĭbūʹnal;L.;;;n.;22.0;218;9;tribunal;tribunal;t r\ @ b j u n @ l;tɹəbjunəl
